position;company;reviews;clean_position;city;state;python;statistics;mathematics;java;sql;excel;modeling;c++;r;visualization;ml;ai;has_phd;has_bachelor;has_master;;;;;
Director of Analytics / Data Mining;Stride Search;0;other role;Sunnyvale;CA;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;;;;;
Sr. Software Engineer - Machine Learning (PHD preferred);Petuum, Inc;0;software engineer;Sunnyvale;CA;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;;;;;
Machine Learning Scientist;Stride Search;0;data scientist;Sunnyvale;CA;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;;;;;
Front end Developer - Yahoo News;Oath Inc;5;other role;Sunnyvale;CA;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;;;;;
Senior Machine Learning Research Scientist;Baidu USA;0;data scientist;Sunnyvale;CA;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;;;;;
Sr. SDTM Programmer;Pharmacyclics, an Abbvie Company;26;other role;Sunnyvale;CA;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;
Lead Data Engineer - A/B Testing/Measurement Platform;TARGET;33275;data engineer;Sunnyvale;CA;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;
Associate Director; Clinical Science;Pharmacyclics, an Abbvie Company;26;other role;Sunnyvale;CA;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;;;;
Principal Scientist; Medicinal Chemistry;Pharmacyclics, an Abbvie Company;26;data scientist;Sunnyvale;CA;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;;;;
Sr. Machine Learning Engineer;Amazon.com;25907;other role;Sunnyvale;CA;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;;;;;
Statistical Programmer II;Pharmacyclics, an Abbvie Company;26;other role;Sunnyvale;CA;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;
Solutions Architect; Machine Learning; Google Cloud;Google;2474;other role;Sunnyvale;CA;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;;;
Manager; TPMs;Amazon.com;25907;other role;Sunnyvale;CA;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;;
Property/Asset Management Analyst (early - mid career);LOCKHEED MARTIN CORPORATION;6012;data analyst;Sunnyvale;CA;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;;;
Organizational Research Analyst;Intuitive Surgical;86;data analyst;Sunnyvale;CA;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;
Scientist I; DMPK;Pharmacyclics, an Abbvie Company;26;data scientist;Sunnyvale;CA;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;;;;
Senior Medical Director; Disease Area Lead;Pharmacyclics, an Abbvie Company;26;other role;Sunnyvale;CA;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;
Senior Automation Test Engineer (Front End);Walmart eCommerce;141;other role;Sunnyvale;CA;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;;;
Research Scientist;Lab126;0;data scientist;Sunnyvale;CA;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;;;;;
Opto-Electronics Scientist;Corning;403;data scientist;Sunnyvale;CA;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;;;;;
Staff Software Engineer; Front End Lead;Walmart;148114;software engineer;Sunnyvale;CA;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;;
Senior Electrical Design Engineer;Cepheid;89;other role;Sunnyvale;CA;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;
Machine Learning Scientist; Amazon Alexa;Lab126;0;data scientist;Sunnyvale;CA;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;;;;
Applied Machine Learning Scientist;Lab126;0;data scientist;Sunnyvale;CA;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;;;;;
2018 Research Scientist - Speech;Amazon.com;25907;data scientist;Sunnyvale;CA;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;;;;;
Associate User Researcher;Key Lime Interactive;2;other role;Sunnyvale;CA;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;
Research Scientist - Systems;Baidu USA;0;data scientist;Sunnyvale;CA;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;;;;;
Research Scientist - Knowledge Graph;Oath Inc;5;data scientist;Sunnyvale;CA;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;;;;;
Lead Data Scientist - Machine Learning;Walmart eCommerce;141;data scientist;Sunnyvale;CA;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;;;;;
Machine Learning/Data Engineer;Walmart eCommerce;141;data engineer;Sunnyvale;CA;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;;;;;
Deep Learning Scientist;Bosch Group;3367;data scientist;Sunnyvale;CA;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;;;;;
Thermal Validation Engineer;Amazon.com;25907;other role;Sunnyvale;CA;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;;;;;
Applied Scientist - Alexa Engine;Lab126;0;data scientist;Sunnyvale;CA;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;;;;;
Research Scientist;Oath Inc;5;data scientist;Sunnyvale;CA;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;;;;;
Data Engineer;Lab126;0;data engineer;Sunnyvale;CA;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;
People Analytics Researcher;Oath Inc;5;other role;Sunnyvale;CA;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;
Data Engineer - Alexa Information Experience;Lab126;0;data engineer;Sunnyvale;CA;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;;;;;
Research Analyst - Social and Customer Trends;Daimler;982;data analyst;Sunnyvale;CA;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;;;;;
Research Analyst - Social and Customer Trends;Mercedes-Benz Research & Development North America, Inc.;0;data analyst;Sunnyvale;CA;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;;;;;
PRINCIPAL APPLIED SCIENTIST;Microsoft;4618;data scientist;Sunnyvale;CA;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;;;;;
Software Engineer; Imaging;Google;2474;software engineer;Sunnyvale;CA;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;;;;
Sales Engineer; Machine Learning; Google Cloud;Google;2474;other role;Sunnyvale;CA;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;;;
Senior Credit Research Analyst; Treasury;Google;2474;data analyst;Sunnyvale;CA;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;;
Senior Machine Learning Scientist;Amazon.com;25907;data scientist;Sunnyvale;CA;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;;;;;
Developer Programs Engineer; Machine Learning;Google;2474;other role;Sunnyvale;CA;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;;;;
Enterprise Architect Data Science;NetApp;574;data scientist;Sunnyvale;CA;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;;;;;
Lead Data Scientist - Ad Tech / Marketing;TARGET;33275;data scientist;Sunnyvale;CA;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;;;;;
Machine Learning;Bosch Group;3367;other role;Sunnyvale;CA;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;;;;;
Senior Data Scientist / Machine Learning Engineer;Jobspring Partners;27;data scientist;Sunnyvale;CA;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;;;;;
Research Scientist - Deep Learning;Jobspring Partners;27;data scientist;Sunnyvale;CA;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;;;;;
Machine Learning Engineer;Oath Inc;5;other role;Sunnyvale;CA;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;;;;;
Senior Scientist I;Pharmacyclics, an Abbvie Company;26;data scientist;Sunnyvale;CA;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;
Knowledge Engineer; Amazon Alexa;Amazon.com;25907;other role;Sunnyvale;CA;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;;;;
Computer Vision Scientist/Engineer;Baidu USA;0;data scientist;Sunnyvale;CA;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;;;;;
Staff Data Engineer;Walmart eCommerce;141;data engineer;Sunnyvale;CA;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;
Senior Applied Scientist;Microsoft;4618;data scientist;Sunnyvale;CA;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;;;;;
Senior Scientist II; Biology;Pharmacyclics, an Abbvie Company;26;data scientist;Sunnyvale;CA;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;;;;
Sr Research Scientist;Oath Inc;5;data scientist;Sunnyvale;CA;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;;;;;
Senior Scientist Real-World Evidence;Abbott Laboratories;3110;data scientist;Sunnyvale;CA;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;
Senior Research Scientist;Blue River Technology;0;data scientist;Sunnyvale;CA;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;;;;;
Principal Scientist; PK Modeling;Pharmacyclics, an Abbvie Company;26;data scientist;Sunnyvale;CA;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;
Principal Scientist; Translational Medicine;Pharmacyclics, an Abbvie Company;26;data scientist;Sunnyvale;CA;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;;;;
Principal Data Engineer;TARGET;33275;data engineer;Sunnyvale;CA;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;;;;;
Sr Speech Scientist;Amazon.com;25907;data scientist;Sunnyvale;CA;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;;;;;
Machine Learning Engineer;Linc Global, Inc.;0;other role;Sunnyvale;CA;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;;;;;
Deep Learning Software Development Engineer;Amazon.com;25907;other role;Sunnyvale;CA;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;;;;;
Software Engineer; Cloud Machine Learning;Google;2474;software engineer;Sunnyvale;CA;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;;;;
Lead; Emerging Trends; Brand Safety and Sensitive Verticals; Trust and Safety;Google;2474;other role;Sunnyvale;CA;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;;
Cloud Machine Learning Customer Solutions Manager;Google;2474;other role;Sunnyvale;CA;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;;;;;
Lead Data Engineer;TARGET;33275;data engineer;Sunnyvale;CA;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;
Staff Data/Machine Learning Software Engineer;Walmart eCommerce;141;software engineer;Sunnyvale;CA;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;;;;;
Product Design Intern;Oath Inc;5;other role;Sunnyvale;CA;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;
Software Engineer;Amazon.com;25907;software engineer;Sunnyvale;CA;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;
Software Development Engineer; Alexa Artificial Intelligence;Amazon.com;25907;other role;Sunnyvale;CA;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;;;;
Clinical Outsourcing Associate I;Pharmacyclics, an Abbvie Company;26;other role;Sunnyvale;CA;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;
Sr. Hardware Audio Engineer;Amazon.com;25907;other role;Sunnyvale;CA;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;;;;;
Clinical Data Manager III;Pharmacyclics, an Abbvie Company;26;data analyst;Sunnyvale;CA;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;;;
Lead Data Analyst - Digital Test and Measurement;TARGET;33275;data analyst;Sunnyvale;CA;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;;;;;
Compensation Analyst;Pharmacyclics, an Abbvie Company;26;data analyst;Sunnyvale;CA;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;
Associate Formulation Scientist II;Pharmacyclics, an Abbvie Company;26;data scientist;Sunnyvale;CA;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;
Knowledge Engineer; Amazon Alexa;Lab126;0;other role;Sunnyvale;CA;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;;;;
Head of Design;Enlighted;0;other role;Sunnyvale;CA;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;;;;;
Software Development Engineer;Amazon.com;25907;other role;Sunnyvale;CA;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;
Forward Deployed Solution Engineer;Petuum;0;other role;Sunnyvale;CA;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;;;;;
Full Stack Engineer;Walmart eCommerce;141;other role;Sunnyvale;CA;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;;;;;
Head of Translational Medicine;Pharmacyclics, an Abbvie Company;26;other role;Sunnyvale;CA;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;;;;;
Machine Learning Solutions Engineer; Google Cloud; Professional Services;Google;2474;other role;Sunnyvale;CA;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;;;
Deep Learning Software Development Engineer;Lab126;0;other role;Sunnyvale;CA;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;;;;;
Software Engineer; Storage Analytics (English);Google;2474;software engineer;Sunnyvale;CA;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;;;;
AI Research/Software Development Engineer; Alexa Artificial Intelligence;Amazon.com;25907;other role;Sunnyvale;CA;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;;;;
Performance Analysis Engineer;NetApp;574;other role;Sunnyvale;CA;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;;;;;
Video Encoding Architect;Walmart eCommerce;141;other role;Sunnyvale;CA;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;
Knowledge Engineer;Lab126;0;other role;Sunnyvale;CA;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;;;;;
Senior Clinical Research Scientist;Pharmacyclics, an Abbvie Company;26;data scientist;Sunnyvale;CA;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;;;;;
Senior Wireless Machine Learning Researcher;CableLabs;10;other role;Sunnyvale;CA;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;;;;;
Customer Retention & Renewals(CRR) Program Manager;NetApp;574;other role;Sunnyvale;CA;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;;;;;
Research Engineer;Oath Inc;5;other role;Sunnyvale;CA;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;;;;;
Senior Software Engineer - Data Science Team - AI-based Enterprise SaaS;Clari;2;data scientist;Sunnyvale;CA;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;;;;;
LIMS Administrator;Pharmacyclics, an Abbvie Company;26;other role;Sunnyvale;CA;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;
Sr. Technical Recruiter;Proofpoint;28;other role;Sunnyvale;CA;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;
Associate Director;Pharmacyclics, an Abbvie Company;26;other role;Sunnyvale;CA;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;
Sr. Technical Program Manager;Amazon.com;25907;other role;Sunnyvale;CA;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;;;;;
Senior Machine Learning Engineer;Oath Inc;5;other role;Sunnyvale;CA;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;;;;;
Software Engineer III;Walmart eCommerce;141;software engineer;Sunnyvale;CA;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;
Software Engineer - DOCSIS - Fixed Networks Gainspeed;NOKIA;3372;software engineer;Sunnyvale;CA;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;
AI Research/Software Development Engineer;Lab126;0;other role;Sunnyvale;CA;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;;;;;
Software Engineer - Gainspeed;NOKIA;3372;software engineer;Sunnyvale;CA;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;;;
3D Tools Software Engineer;Baidu USA;0;software engineer;Sunnyvale;CA;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;
Software Engineer - Tools and Infrastructure;Petuum, Inc;0;software engineer;Sunnyvale;CA;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;;;;;
23103 Principal Data Scientist - HealthTech / Diagnostics - Consumer Focused Products;Redfish Technology - High Tech Executive Recruiters;0;data scientist;Sunnyvale;CA;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;;;;;
Sr Automotive Acoustics Engineer;Amazon.com;25907;other role;Sunnyvale;CA;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;;;;;
Architect - Personalization;Walmart eCommerce;141;other role;Sunnyvale;CA;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;;;;;
Chief Data Architect (Disrupting a Multi-Billion Dollar Industry);Jobspring Partners;27;other role;Sunnyvale;CA;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;;;;;
Principal Machine Learning Engineer;Oath Inc;5;other role;Sunnyvale;CA;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;;;;;
Manager;Lab126;0;other role;Sunnyvale;CA;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;;;
